Prefix,ISO,Desc,InternalRost,Rate
3277,,belgium mobile,0.01269,0.03807
32770001,,belgium mobile proximus,0.01631,0.04893
32770002,,belgium mobile base,0.01631,0.04893
32770005,,belgium mobile mobistar,0.01631,0.04893
3278,,belgium mobile,0.01269,0.03807
33,,france,0.00368,0.01104
331,,france fixed - paris,0.00345,0.01035
3310001,,france fixed - olo_1,0.00368,0.01104
3310003,,france fixed - olo_2,0.00368,0.01104
3310004,,france fixed - olo_1,0.00368,0.01104
3310005,,france fixed - olo_1,0.00368,0.01104
3310006,,france fixed - olo_1,0.00368,0.01104
3310007,,france fixed - olo_1,0.00368,0.01104
3310008,,france fixed - olo_1,0.00368,0.01104
3310009,,france fixed - olo_1,0.00368,0.01104
3310010,,france fixed - olo_1,0.00368,0.01104
3310011,,france fixed - olo_1,0.00368,0.01104
3310012,,france fixed - olo_1,0.00368,0.01104
3310013,,france fixed - olo_2,0.00368,0.01104
3310014,,france fixed - olo_1,0.00368,0.01104
3310015,,france fixed - olo_1,0.00368,0.01104
3310016,,france fixed - olo_1,0.00368,0.01104
3310017,,france fixed - olo_1,0.00368,0.01104
3310018,,france fixed - olo_1,0.00368,0.01104
3310019,,france fixed - olo_1,0.00368,0.01104
3310021,,france fixed - olo_1,0.00368,0.01104
3310022,,france fixed - olo_1,0.00368,0.01104
3310023,,france fixed - olo_1,0.00368,0.01104
3310024,,france fixed - olo_1,0.00368,0.01104
3310025,,france fixed - olo_1,0.00368,0.01104
3310026,,france fixed - olo_1,0.00368,0.01104
3310027,,france fixed - olo_1,0.00368,0.01104
3310028,,france fixed - olo_1,0.00368,0.01104
3310029,,france fixed - olo_1,0.00368,0.01104
331003,,france fixed - olo_1,0.00368,0.01104
331004,,france fixed - olo_1,0.00368,0.01104
331005,,france fixed - olo_1,0.00368,0.01104
3310060,,france fixed - olo_1,0.00368,0.01104
3310061,,france fixed - olo_1,0.00368,0.01104
3310062,,france fixed - olo_1,0.00368,0.01104
3310063,,france fixed - olo_1,0.00368,0.01104
3310064,,france fixed - olo_1,0.00368,0.01104
3310065,,france fixed - olo_1,0.00368,0.01104
3310066,,france fixed - olo_2,0.00368,0.01104
3310067,,france fixed - olo_1,0.00368,0.01104
3310068,,france fixed - olo_2,0.00368,0.01104
3310069,,france fixed - olo_1,0.00368,0.01104
3310070,,france fixed - olo_1,0.00368,0.01104
3310071,,france fixed - olo_1,0.00368,0.01104
3310072,,france fixed - olo_1,0.00368,0.01104
3310073,,france fixed - olo_1,0.00368,0.01104
3310074,,france fixed - olo_1,0.00368,0.01104
3310075,,france fixed - olo_1,0.00368,0.01104
3310076,,france fixed - olo_1,0.00368,0.01104
3310077,,france fixed - olo_1,0.00368,0.01104
3310078,,france fixed - olo_2,0.00368,0.01104
3310079,,france fixed - olo_2,0.00368,0.01104
3310080,,france fixed - olo_1,0.00368,0.01104
3310081,,france fixed - olo_2,0.00368,0.01104
3310082,,france fixed - olo_2,0.00368,0.01104
3310083,,france fixed - olo_1,0.00368,0.01104
3310084,,france fixed - olo_1,0.00368,0.01104
3310085,,france fixed - olo_1,0.00368,0.01104
3310086,,france fixed - olo_1,0.00368,0.01104
3310087,,france fixed - olo_1,0.00368,0.01104
3310088,,france fixed - olo_1,0.00368,0.01104
3310089,,france fixed - olo_1,0.00368,0.01104
331009,,france fixed - olo_1,0.00368,0.01104
3310100,,france fixed - olo_1,0.00368,0.01104
3310101,,france fixed - olo_1,0.00368,0.01104
3310102,,france fixed - olo_1,0.00368,0.01104
3310103,,france fixed - olo_1,0.00368,0.01104
3310104,,france fixed - olo_1,0.00368,0.01104
3310105,,france fixed - olo_1,0.00368,0.01104
3310106,,france fixed - olo_1,0.00368,0.01104
3310107,,france fixed - olo_2,0.00368,0.01104
3310108,,france fixed - olo_1,0.00368,0.01104
3310109,,france fixed - olo_1,0.00368,0.01104
3310110,,france fixed - olo_1,0.00368,0.01104
3310111,,france fixed - olo_2,0.00368,0.01104
3310112,,france fixed - olo_2,0.00368,0.01104
3310113,,france fixed - olo_1,0.00368,0.01104
3310114,,france fixed - olo_1,0.00368,0.01104
3310115,,france fixed - olo_1,0.00368,0.01104
3310116,,france fixed - olo_1,0.00368,0.01104
3310117,,france fixed - olo_1,0.00368,0.01104
3310118,,france fixed - olo_1,0.00368,0.01104
3310119,,france fixed - olo_1,0.00368,0.01104
3310120,,france fixed - olo_1,0.00368,0.01104
3310121,,france fixed - olo_2,0.00368,0.01104
3310122,,france fixed - olo_2,0.00368,0.01104
3310123,,france fixed - olo_2,0.00368,0.01104
3310124,,france fixed - olo_1,0.00368,0.01104
3310125,,france fixed - olo_1,0.00368,0.01104
3310126,,france fixed - olo_1,0.00368,0.01104
3310127,,france fixed - olo_1,0.00368,0.01104
3310128,,france fixed - olo_1,0.00368,0.01104
3310129,,france fixed - olo_1,0.00368,0.01104
331013,,france fixed - olo_1,0.00368,0.01104
331014,,france fixed - olo_1,0.00368,0.01104
331015,,france fixed - olo_1,0.00368,0.01104
3310160,,france fixed - olo_1,0.00368,0.01104
3310161,,france fixed - olo_1,0.00368,0.01104
3310162,,france fixed - olo_1,0.00368,0.01104
3310163,,france fixed - olo_1,0.00368,0.01104
3310164,,france fixed - olo_1,0.00368,0.01104
3310165,,france fixed - olo_1,0.00368,0.01104
3310166,,france fixed - olo_2,0.00368,0.01104
3310167,,france fixed - olo_2,0.00368,0.01104
3310168,,france fixed - olo_2,0.00368,0.01104
3310169,,france fixed - olo_2,0.00368,0.01104
3310170,,france fixed - olo_2,0.00368,0.01104
3310171,,france fixed - olo_2,0.00368,0.01104
3310172,,france fixed - olo_2,0.00368,0.01104
3310173,,france fixed - olo_2,0.00368,0.01104
3310174,,france fixed - olo_2,0.00368,0.01104
3310175,,france fixed - olo_2,0.00368,0.01104
3310176,,france fixed - olo_2,0.00368,0.01104
3310177,,france fixed - olo_1,0.00368,0.01104
3310178,,france fixed - olo_2,0.00368,0.01104
3310179,,france fixed - olo_2,0.00368,0.01104
331019,,france fixed - olo_1,0.00368,0.01104
331020,,france fixed - olo_2,0.00368,0.01104
331022,,france fixed - olo_1,0.00368,0.01104
331023,,france fixed - olo_1,0.00368,0.01104
331024,,france fixed - olo_1,0.00368,0.01104
331025,,france fixed - olo_1,0.00368,0.01104
3310260,,france fixed - olo_1,0.00368,0.01104
3310266,,france fixed - olo_2,0.00368,0.01104
331028,,france fixed - olo_1,0.00368,0.01104
331029,,france fixed - olo_1,0.00368,0.01104
331030,,france fixed - olo_1,0.00368,0.01104
331031,,france fixed - olo_1,0.00368,0.01104
331032,,france fixed - olo_1,0.00368,0.01104
331033,,france fixed - olo_1,0.00368,0.01104
331036,,france fixed - olo_2,0.00368,0.01104
331040,,france fixed - olo_1,0.00368,0.01104
331041,,france fixed - olo_1,0.00368,0.01104
331042,,france fixed - olo_1,0.00368,0.01104
331043,,france fixed - olo_1,0.00368,0.01104
331044,,france fixed - olo_1,0.00368,0.01104
331046,,france fixed - olo_2,0.00368,0.01104
331047,,france fixed - olo_2,0.00368,0.01104
331048,,france fixed - olo_2,0.00368,0.01104
331086,,france fixed - olo_2,0.00368,0.01104
331088,,france fixed - olo_1,0.00368,0.01104
331089,,france fixed - olo_1,0.00368,0.01104
331096,,france fixed - olo_2,0.00368,0.01104
331097,,france fixed - olo_1,0.00368,0.01104
3310981,,france fixed - olo_2,0.00368,0.01104
3310988,,france fixed - olo_1,0.00368,0.01104
3310991,,france fixed - olo_2,0.00368,0.01104
3310999,,france fixed - olo_1,0.00368,0.01104
3314816,,france fixed - olo_1,0.00368,0.01104
3314862,,france fixed - olo_1,0.00368,0.01104
3314864,,france fixed - olo_1,0.00368,0.01104
3314975,,france fixed - olo_1,0.00368,0.01104
3317000,,france fixed - olo_2,0.00368,0.01104
3317001,,france fixed - olo_2,0.00368,0.01104
3317002,,france fixed - olo_2,0.00368,0.01104
3317003,,france fixed - olo_1,0.00368,0.01104
3317004,,france fixed - olo_2,0.00368,0.01104
3317005,,france fixed - olo_2,0.00368,0.01104
3317006,,france fixed - olo_1,0.00368,0.01104
3317007,,france fixed - olo_2,0.00368,0.01104
3317008,,france fixed - olo_2,0.00368,0.01104
3317009,,france fixed - olo_2,0.00368,0.01104
3317010,,france fixed - olo_2,0.00368,0.01104
3317011,,france fixed - olo_1,0.00368,0.01104
3317012,,france fixed - olo_1,0.00368,0.01104
3317013,,france fixed - olo_1,0.00368,0.01104
3317014,,france fixed - olo_1,0.00368,0.01104
3317015,,france fixed - olo_1,0.00368,0.01104
3317016,,france fixed - olo_1,0.00368,0.01104
3317017,,france fixed - olo_2,0.00368,0.01104
3317018,,france fixed - olo_1,0.00368,0.01104
3317019,,france fixed - olo_1,0.00368,0.01104
331702,,france fixed - olo_1,0.00368,0.01104
331703,,france fixed - olo_1,0.00368,0.01104
3317040,,france fixed - olo_2,0.00368,0.01104
3317041,,france fixed - olo_1,0.00368,0.01104
3317042,,france fixed - olo_1,0.00368,0.01104
3317043,,france fixed - olo_1,0.00368,0.01104
3317044,,france fixed - olo_1,0.00368,0.01104
3317045,,france fixed - olo_1,0.00368,0.01104
3317046,,france fixed - olo_1,0.00368,0.01104
3317047,,france fixed - olo_1,0.00368,0.01104
3317049,,france fixed - olo_1,0.00368,0.01104
3317050,,france fixed - olo_2,0.00368,0.01104
3317051,,france fixed - olo_1,0.00368,0.01104
3317052,,france fixed - olo_1,0.00368,0.01104
3317053,,france fixed - olo_1,0.00368,0.01104
3317054,,france fixed - olo_1,0.00368,0.01104
3317055,,france fixed - olo_1,0.00368,0.01104
3317056,,france fixed - olo_1,0.00368,0.01104
3317057,,france fixed - olo_1,0.00368,0.01104
3317058,,france fixed - olo_1,0.00368,0.01104
3317059,,france fixed - olo_1,0.00368,0.01104
331706,,france fixed - olo_1,0.00368,0.01104
331707,,france fixed - olo_1,0.00368,0.01104
331708,,france fixed - olo_1,0.00368,0.01104
331709,,france fixed - olo_1,0.00368,0.01104
33171,,france fixed - olo_1,0.00368,0.01104
331720,,france fixed - olo_1,0.00368,0.01104
331721,,france fixed - olo_1,0.00368,0.01104
3317220,,france fixed - olo_1,0.00368,0.01104
3317221,,france fixed - olo_1,0.00368,0.01104
3317222,,france fixed - olo_1,0.00368,0.01104
3317223,,france fixed - olo_1,0.00368,0.01104
3317224,,france fixed - olo_1,0.00368,0.01104
3317225,,france fixed - olo_1,0.00368,0.01104
3317226,,france fixed - olo_1,0.00368,0.01104
3317227,,france fixed - olo_2,0.00368,0.01104
3317228,,france fixed - olo_1,0.00368,0.01104
3317229,,france fixed - olo_2,0.00368,0.01104
331723,,france fixed - olo_1,0.00368,0.01104
331724,,france fixed - olo_1,0.00368,0.01104
331725,,france fixed - olo_1,0.00368,0.01104
3317260,,france fixed - olo_1,0.00368,0.01104
3317261,,france fixed - olo_1,0.00368,0.01104
3317262,,france fixed - olo_1,0.00368,0.01104
3317263,,france fixed - olo_1,0.00368,0.01104
3317264,,france fixed - olo_1,0.00368,0.01104
3317265,,france fixed - olo_1,0.00368,0.01104
3317266,,france fixed - olo_1,0.00368,0.01104
3317267,,france fixed - olo_1,0.00368,0.01104
3317268,,france fixed - olo_2,0.00368,0.01104
3317269,,france fixed - olo_2,0.00368,0.01104
3317270,,france fixed - olo_2,0.00368,0.01104
3317271,,france fixed - olo_2,0.00368,0.01104
3317272,,france fixed - olo_1,0.00368,0.01104
3317273,,france fixed - olo_2,0.00368,0.01104
3317274,,france fixed - olo_2,0.00368,0.01104
3317275,,france fixed - olo_2,0.00368,0.01104
3317276,,france fixed - olo_2,0.00368,0.01104
3317277,,france fixed - olo_2,0.00368,0.01104
3317278,,france fixed - olo_1,0.00368,0.01104
3317279,,france fixed - olo_1,0.00368,0.01104
3317280,,france fixed - olo_1,0.00368,0.01104
3317281,,france fixed - olo_2,0.00368,0.01104
3317282,,france fixed - olo_2,0.00368,0.01104
3317283,,france fixed - olo_1,0.00368,0.01104
3317284,,france fixed - olo_1,0.00368,0.01104
3317285,,france fixed - olo_1,0.00368,0.01104
3317286,,france fixed - olo_1,0.00368,0.01104
3317287,,france fixed - olo_1,0.00368,0.01104
3317288,,france fixed - olo_1,0.00368,0.01104
3317289,,france fixed - olo_2,0.00368,0.01104
3317290,,france fixed - olo_1,0.00368,0.01104
3317291,,france fixed - olo_1,0.00368,0.01104
3317292,,france fixed - olo_2,0.00368,0.01104
3317293,,france fixed - olo_2,0.00368,0.01104
3317294,,france fixed - olo_2,0.00368,0.01104
3317295,,france fixed - olo_1,0.00368,0.01104
3317296,,france fixed - olo_1,0.00368,0.01104
3317297,,france fixed - olo_1,0.00368,0.01104
3317298,,france fixed - olo_2,0.00368,0.01104
3317299,,france fixed - olo_1,0.00368,0.01104
331730,,france fixed - olo_1,0.00368,0.01104
331731,,france fixed - olo_1,0.00368,0.01104
331732,,france fixed - olo_1,0.00368,0.01104
331733,,france fixed - olo_1,0.00368,0.01104
3317340,,france fixed - olo_1,0.00368,0.01104
3317341,,france fixed - olo_1,0.00368,0.01104
3317342,,france fixed - olo_1,0.00368,0.01104
3317343,,france fixed - olo_1,0.00368,0.01104
3317344,,france fixed - olo_1,0.00368,0.01104
3317345,,france fixed - olo_1,0.00368,0.01104
3317346,,france fixed - olo_1,0.00368,0.01104
3317347,,france fixed - olo_2,0.00368,0.01104
3317348,,france fixed - olo_2,0.00368,0.01104
3317349,,france fixed - olo_2,0.00368,0.01104
3317350,,france fixed - olo_1,0.00368,0.01104
3317351,,france fixed - olo_2,0.00368,0.01104
3317352,,france fixed - olo_2,0.00368,0.01104
3317353,,france fixed - olo_2,0.00368,0.01104
3317354,,france fixed - olo_1,0.00368,0.01104
3317355,,france fixed - olo_2,0.00368,0.01104
3317356,,france fixed - olo_2,0.00368,0.01104
3317357,,france fixed - olo_2,0.00368,0.01104
3317358,,france fixed - olo_2,0.00368,0.01104
3317359,,france fixed - olo_2,0.00368,0.01104
3317360,,france fixed - olo_1,0.00368,0.01104
3317361,,france fixed - olo_1,0.00368,0.01104
3317362,,france fixed - olo_1,0.00368,0.01104
3317363,,france fixed - olo_2,0.00368,0.01104
3317364,,france fixed - olo_2,0.00368,0.01104
3317365,,france fixed - olo_2,0.00368,0.01104
3317366,,france fixed - olo_1,0.00368,0.01104
3317367,,france fixed - olo_1,0.00368,0.01104
3317368,,france fixed - olo_1,0.00368,0.01104
3317369,,france fixed - olo_1,0.00368,0.01104
331737,,france fixed - olo_1,0.00368,0.01104
331738,,france fixed - olo_1,0.00368,0.01104
331739,,france fixed - olo_1,0.00368,0.01104
3317400,,france fixed - olo_1,0.00368,0.01104
3317401,,france fixed - olo_2,0.00368,0.01104
3317402,,france fixed - olo_2,0.00368,0.01104
3317403,,france fixed - olo_2,0.00368,0.01104
3317404,,france fixed - olo_2,0.00368,0.01104
3317405,,france fixed - olo_2,0.00368,0.01104
3317406,,france fixed - olo_2,0.00368,0.01104
3317407,,france fixed - olo_2,0.00368,0.01104
3317408,,france fixed - olo_2,0.00368,0.01104
3317409,,france fixed - olo_2,0.00368,0.01104
3317410,,france fixed - olo_2,0.00368,0.01104
3317411,,france fixed - olo_2,0.00368,0.01104
3317412,,france fixed - olo_2,0.00368,0.01104
3317413,,france fixed - olo_2,0.00368,0.01104
3317414,,france fixed - olo_1,0.00368,0.01104
3317415,,france fixed - olo_1,0.00368,0.01104
3317416,,france fixed - olo_1,0.00368,0.01104
3317417,,france fixed - olo_2,0.00368,0.01104
3317418,,france fixed - olo_1,0.00368,0.01104
3317419,,france fixed - olo_1,0.00368,0.01104
331742,,france fixed - olo_1,0.00368,0.01104
3317430,,france fixed - olo_2,0.00368,0.01104
3317431,,france fixed - olo_1,0.00368,0.01104
3317432,,france fixed - olo_1,0.00368,0.01104
3317433,,france fixed - olo_1,0.00368,0.01104
3317434,,france fixed - olo_1,0.00368,0.01104
3317435,,france fixed - olo_1,0.00368,0.01104
3317436,,france fixed - olo_1,0.00368,0.01104
3317437,,france fixed - olo_1,0.00368,0.01104
3317438,,france fixed - olo_1,0.00368,0.01104
3317439,,france fixed - olo_1,0.00368,0.01104
331744,,france fixed - olo_1,0.00368,0.01104
3317450,,france fixed - olo_2,0.00368,0.01104
3317451,,france fixed - olo_2,0.00368,0.01104
3317452,,france fixed - olo_2,0.00368,0.01104
3317453,,france fixed - olo_2,0.00368,0.01104
3317454,,france fixed - olo_1,0.00368,0.01104
3317455,,france fixed - olo_2,0.00368,0.01104
3317456,,france fixed - olo_1,0.00368,0.01104
3317457,,france fixed - olo_1,0.00368,0.01104
3317458,,france fixed - olo_1,0.00368,0.01104
3317459,,france fixed - olo_1,0.00368,0.01104
3317460,,france fixed - olo_1,0.00368,0.01104
3317461,,france fixed - olo_2,0.00368,0.01104
3317462,,france fixed - olo_2,0.00368,0.01104
3317463,,france fixed - olo_2,0.00368,0.01104
